dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1680357600,2023-04-01 14:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.04,10000.0,4.5,9.87,9.69,12.18,1008,,,64,7.2,240,,0.17,,,,75,520,Rain,light intensity shower rain,09d
1680361200,2023-04-01 15:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.36,10000.0,5.35,5.91,8.05,11.17,1008,,,76,7.72,250,,0.89,,,,40,520,Rain,light intensity shower rain,09d
1680364800,2023-04-01 16:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.77,10000.0,6.49,7.91,8.7,11.07,1008,,,80,3.6,270,,0.38,,,,40,520,Rain,light intensity shower rain,09d
1680368400,2023-04-01 17:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.0,10000.0,5.74,5.36,8.14,10.17,1008,,,80,8.05,234,10.28,0.77,,,,20,520,Rain,light intensity shower rain,09d
1680372000,2023-04-01 18:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.5,10000.0,5.07,5.28,7.47,9.56,1009,,,79,6.17,240,,0.25,,,,40,500,Rain,light rain,10n
1680375600,2023-04-01 19:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.69,10000.0,4.64,4.94,6.54,8.57,1009,,,81,4.47,247,6.71,,,,,75,803,Clouds,broken clouds,04n
1680379200,2023-04-01 20:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.38,10000.0,4.69,5.0,6.54,8.17,1010,,,83,3.6,290,,,,,,40,802,Clouds,scattered clouds,03n
1680382800,2023-04-01 21:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.2,10000.0,4.51,5.88,5.99,7.64,1010,,,83,2.06,230,,,,,,20,801,Clouds,few clouds,02n
1680386400,2023-04-01 22:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.88,10000.0,4.02,3.53,5.99,7.46,1011,,,82,5.36,227,6.26,,,,,20,801,Clouds,few clouds,02n
1680390000,2023-04-01 23:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.08,10000.0,3.87,4.4,5.99,7.46,1012,,,80,4.02,229,4.47,,,,,100,500,Rain,light rain,10n
1680393600,2023-04-02 00:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.94,10000.0,3.91,3.61,5.8,7.73,1012,,,81,5.36,235,8.05,0.25,,,,75,311,Drizzle,rain and drizzle,09n
1680397200,2023-04-02 01:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.6,10000.0,4.09,3.0,5.8,7.17,1012,,,84,5.81,223,6.26,,,,,100,804,Clouds,overcast clouds,04n
1680400800,2023-04-02 02:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.51,10000.0,4.01,4.63,5.8,7.17,1012,,,84,2.57,200,,,,,,75,803,Clouds,broken clouds,04n
1680404400,2023-04-02 03:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.3,10000.0,3.8,3.7,5.25,7.17,1013,,,84,3.58,219,4.47,0.15,,,,100,500,Rain,light rain,10n
1680408000,2023-04-02 04:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.3,10000.0,3.63,3.68,5.25,7.17,1013,,,83,3.6,230,,,,,,100,804,Clouds,overcast clouds,04n
1680411600,2023-04-02 05:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.18,10000.0,3.51,3.83,5.25,7.02,1014,,,83,3.13,221,3.58,0.15,,,,75,500,Rain,light rain,10n
1680415200,2023-04-02 06:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.72,10000.0,3.69,4.49,5.8,7.73,1014,,,81,3.13,222,3.58,0.2,,,,100,500,Rain,light rain,10d
1680418800,2023-04-02 07:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.2,10000.0,3.81,6.41,6.36,8.17,1015,,,79,1.54,220,,0.19,,,,75,500,Rain,light rain,10d
1680422400,2023-04-02 08:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.75,10000.0,4.57,7.22,7.47,10.05,1015,,,75,2.68,207,5.81,,,,,100,520,Rain,light intensity shower rain,09d
1680426000,2023-04-02 09:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.63,10000.0,5.23,7.49,9.01,10.12,1016,,,74,4.12,240,,,,,,75,520,Rain,light intensity shower rain,09d
1680429600,2023-04-02 10:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,10.12,10000.0,5.11,9.04,9.05,11.23,1016,,,71,4.63,270,,0.19,,,,75,500,Rain,light rain,10d
1680433200,2023-04-02 11:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.59,10000.0,4.79,10.45,10.12,12.73,1016,,,63,3.6,310,,0.15,,,,75,500,Rain,light rain,10d
1680436800,2023-04-02 12:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.85,10000.0,5.04,10.74,10.43,12.64,1016,,,63,4.12,240,,,,,,75,803,Clouds,broken clouds,04d
1680440400,2023-04-02 13:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.89,10000.0,5.53,10.83,10.25,12.83,1016,,,65,4.12,320,,,,,,20,801,Clouds,few clouds,02d
1680444000,2023-04-02 14:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,12.7,10000.0,4.66,11.54,10.99,13.17,1016,,,58,2.06,340,,,,,,40,802,Clouds,scattered clouds,03d
1680447600,2023-04-02 15:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,12.85,10000.0,5.28,11.76,11.79,13.38,1016,,,60,3.6,310,,0.63,,,,20,500,Rain,light rain,10d
1680451200,2023-04-02 16:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,12.34,10000.0,5.5,11.27,10.43,13.17,1017,,,63,4.63,340,,0.93,,,,75,500,Rain,light rain,10d
1680454800,2023-04-02 17:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.61,10000.0,5.48,10.55,10.43,12.17,1018,,,66,4.12,330,,0.25,,,,75,500,Rain,light rain,10d
1680458400,2023-04-02 18:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.17,10000.0,5.72,7.72,8.57,10.46,1019,,,79,2.68,161,3.58,0.76,,,,100,500,Rain,light rain,10n
1680462000,2023-04-02 19:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.05,10000.0,5.34,5.83,7.27,9.9,1020,,,83,3.58,232,4.47,1.61,,,,100,501,Rain,moderate rain,10n
1680465600,2023-04-02 20:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.06,10000.0,5.86,6.4,7.27,9.05,1021,,,86,2.68,216,3.13,0.38,,,,75,520,Rain,light intensity shower rain,09n
1680469200,2023-04-02 21:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.9,10000.0,6.04,7.21,7.03,8.79,1021,,,88,1.54,0,,0.57,,,,75,500,Rain,light rain,10n
1680472800,2023-04-02 22:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.55,10000.0,6.18,7.55,7.03,8.45,1022,,,91,1.03,0,,1.59,,,,75,520,Rain,light intensity shower rain,09n
1680476400,2023-04-02 23:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.34,10000.0,6.13,4.67,6.36,7.73,1022,,,92,4.12,60,,0.42,,,,40,520,Rain,light intensity shower rain,09n
1680480000,2023-04-03 00:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.28,10000.0,5.43,4.6,6.36,8.13,1023,,,88,4.12,50,,0.25,,,,100,500,Rain,light rain,10n
1680483600,2023-04-03 01:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.26,10000.0,4.26,3.63,5.46,6.62,1023,,,87,3.6,90,,,,,,100,300,Drizzle,light intensity drizzle,09n
1680487200,2023-04-03 02:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,5.3,10000.0,3.48,2.16,4.14,5.97,1023,,,88,4.12,30,,,,,,100,300,Drizzle,light intensity drizzle,09n
1680490800,2023-04-03 03:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.55,10000.0,2.74,1.55,3.21,5.42,1024,,,88,3.6,90,,,,,,100,300,Drizzle,light intensity drizzle,09n
1680494400,2023-04-03 04:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.04,10000.0,1.75,0.93,3.03,4.86,1024,,,85,3.6,70,,,,,,100,804,Clouds,overcast clouds,04n
1680498000,2023-04-03 05:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.26,10000.0,0.49,-0.35,1.92,3.84,1024,,,82,4.12,60,,,,,,75,803,Clouds,broken clouds,04n
1680501600,2023-04-03 06:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.25,10000.0,-0.03,-0.92,1.92,3.84,1025,,,79,5.14,50,,,,,,75,803,Clouds,broken clouds,04d
1680505200,2023-04-03 07:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.17,10000.0,-0.73,-0.76,2.1,3.84,1025,,,75,4.63,30,,,,,,75,803,Clouds,broken clouds,04d
1680508800,2023-04-03 08:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.88,10000.0,-0.62,-0.6,2.9,4.4,1025,,,72,6.17,40,,,,,,100,804,Clouds,overcast clouds,04d
1680512400,2023-04-03 09:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.53,10000.0,-0.41,0.93,3.45,5.68,1025,,,70,4.63,40,,,,,,75,803,Clouds,broken clouds,04d
1680516000,2023-04-03 10:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.97,10000.0,-0.38,1.48,4.01,6.07,1025,,,68,4.63,100,,,,,,75,803,Clouds,broken clouds,04d
1680519600,2023-04-03 11:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,5.6,10000.0,-0.03,2.53,4.17,6.78,1025,,,67,4.12,90,,,,,,100,804,Clouds,overcast clouds,04d
1680523200,2023-04-03 12:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.2,10000.0,0.54,3.01,5.05,7.33,1025,,,67,4.63,40,,,,,,100,804,Clouds,overcast clouds,04d
1680526800,2023-04-03 13:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.32,10000.0,0.65,3.16,5.05,7.33,1024,,,67,4.63,90,,,,,,100,804,Clouds,overcast clouds,04d
1680530400,2023-04-03 14:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.89,10000.0,0.12,4.12,5.67,7.73,1024,,,62,4.12,50,,,,,,100,804,Clouds,overcast clouds,04d
1680534000,2023-04-03 15:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.11,10000.0,-0.54,2.66,4.87,7.33,1023,,,62,5.14,110,,,,,,100,804,Clouds,overcast clouds,04d
1680537600,2023-04-03 16:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,5.89,10000.0,-0.73,2.89,4.87,7.02,1023,,,62,4.12,50,,,,,,100,804,Clouds,overcast clouds,04d
1680541200,2023-04-03 17:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,5.48,10000.0,-1.07,2.12,4.32,6.79,1023,,,62,4.63,60,,,,,,100,804,Clouds,overcast clouds,04d
1680544800,2023-04-03 18:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.9,10000.0,-1.17,1.39,3.76,5.91,1023,,,64,4.63,50,,,,,,100,804,Clouds,overcast clouds,04n
1680548400,2023-04-03 19:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.8,10000.0,-0.89,1.54,3.76,5.68,1023,,,66,4.12,50,,,,,,100,804,Clouds,overcast clouds,04n
1680552000,2023-04-03 20:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.06,10000.0,-1.33,0.35,3.03,4.34,1024,,,67,4.63,60,,,,,,75,803,Clouds,broken clouds,04n
1680555600,2023-04-03 21:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.34,10000.0,-2.12,-0.25,2.46,4.17,1024,,,66,4.12,50,,,,,,75,803,Clouds,broken clouds,04n
1680559200,2023-04-03 22:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,2.5,10000.0,-3.2,-1.59,1.54,3.17,1024,,,64,4.63,100,,,,,,0,800,Clear,sky is clear,01n
1680562800,2023-04-03 23:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,1.92,10000.0,-3.32,-2.0,1.36,2.34,1024,,,66,4.12,50,,,,,,0,800,Clear,sky is clear,01n
1680566400,2023-04-04 00:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,1.42,10000.0,-3.75,-3.22,0.43,2.17,1023,,,66,5.14,40,,,,,,0,800,Clear,sky is clear,01n
1680570000,2023-04-04 01:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.85,10000.0,-3.88,-4.69,0.42,1.23,1024,,,68,6.69,40,,,,,,0,800,Clear,sky is clear,01n
1680573600,2023-04-04 02:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.56,10000.0,-3.78,-4.82,-0.13,1.17,1024,,,70,6.17,40,,,,,,0,800,Clear,sky is clear,01n
1680577200,2023-04-04 03:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.07,10000.0,-4.16,-5.37,-0.68,0.67,1023,,,71,5.66,50,,,,,,0,800,Clear,sky is clear,01n
1680580800,2023-04-04 04:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.46,10000.0,-4.38,-5.27,-1.42,0.17,1024,,,72,4.63,30,,,,,,0,800,Clear,sky is clear,01n
1680584400,2023-04-04 05:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.92,10000.0,-4.66,-6.7,-1.79,-0.2,1024,,,73,6.17,40,,,,,,0,800,Clear,sky is clear,01d
1680588000,2023-04-04 06:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.7,10000.0,-4.45,-6.42,-1.42,0.11,1024,,,73,6.17,40,,,,,,0,800,Clear,sky is clear,01d
1680591600,2023-04-04 07:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.06,10000.0,-4.04,-5.2,-0.86,1.22,1024,,,71,5.66,90,,,,,,20,801,Clouds,few clouds,02d
1680595200,2023-04-04 08:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,1.27,10000.0,-3.87,-4.15,0.23,2.33,1024,,,66,6.69,50,,,,,,20,801,Clouds,few clouds,02d
1680598800,2023-04-04 09:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,2.95,10000.0,-3.19,-2.39,1.72,4.0,1023,,,62,7.72,60,,,,,,20,801,Clouds,few clouds,02d
1680602400,2023-04-04 10:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.82,10000.0,-2.63,0.81,3.17,6.07,1024,,,57,5.66,60,,,,,,20,801,Clouds,few clouds,02d
1680606000,2023-04-04 11:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,5.92,10000.0,-3.28,2.0,5.05,7.68,1024,,,50,6.17,60,,,,,,20,801,Clouds,few clouds,02d
1680609600,2023-04-04 12:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.36,10000.0,-3.08,5.1,6.05,9.95,1023,,,43,6.17,50,,,,,,20,801,Clouds,few clouds,02d
1680613200,2023-04-04 13:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.02,10000.0,-4.01,6.12,7.05,10.11,1023,,,38,5.66,120,11.32,,,,,20,801,Clouds,few clouds,02d
1680616800,2023-04-04 14:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.99,10000.0,-3.14,5.9,6.79,10.68,1022,,,41,6.17,80,,,,,,0,800,Clear,sky is clear,01d
1680620400,2023-04-04 15:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.35,10000.0,-3.37,5.27,6.36,10.46,1022,,,42,5.66,50,,,,,,0,800,Clear,sky is clear,01d
1680624000,2023-04-04 16:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.45,10000.0,-4.38,4.13,6.54,7.83,1023,,,41,5.66,50,,,,,,20,801,Clouds,few clouds,02d
1680627600,2023-04-04 17:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.02,10000.0,-3.89,4.03,5.43,8.14,1022,,,44,4.63,70,,,,,,20,801,Clouds,few clouds,02d
1680631200,2023-04-04 18:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,5.08,10000.0,-4.45,1.89,3.76,5.79,1022,,,48,4.12,80,,,,,,0,800,Clear,sky is clear,01n
1680634800,2023-04-04 19:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.66,10000.0,-5.13,1.74,1.92,4.17,1023,,,50,2.06,90,,,,,,0,800,Clear,sky is clear,01n
1680638400,2023-04-04 20:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.11,10000.0,-5.59,0.6,1.92,3.17,1023,,,50,2.57,100,,,,,,0,800,Clear,sky is clear,01n
1680642000,2023-04-04 21:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.98,10000.0,-6.68,-2.4,0.21,2.17,1023,,,53,3.09,40,,,,,,0,800,Clear,sky is clear,01n
1680645600,2023-04-04 22:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.02,10000.0,-7.51,-4.72,-1.37,2.17,1024,,,53,4.63,40,,,,,,20,801,Clouds,few clouds,02n
1680649200,2023-04-04 23:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,1.12,10000.0,-5.12,-2.23,0.43,1.17,1024,,,60,3.09,40,,,,,,75,803,Clouds,broken clouds,04n
1680652800,2023-04-05 00:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.1,10000.0,-4.19,-0.1,-0.95,0.36,1024,,,71,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1680656400,2023-04-05 01:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.21,10000.0,-4.47,-2.77,-0.95,0.46,1023,,,70,2.06,350,,,,,,40,802,Clouds,scattered clouds,03n
1680660000,2023-04-05 02:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.07,10000.0,-4.0,-3.66,-0.95,0.79,1023,,,72,3.09,330,,,,,,75,803,Clouds,broken clouds,04n
1680663600,2023-04-05 03:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.28,10000.0,-4.36,-2.76,-0.95,1.07,1023,,,68,2.57,330,,,,,,75,803,Clouds,broken clouds,04n
1680667200,2023-04-05 04:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.04,10000.0,-3.9,-2.14,-1.24,0.97,1022,,,72,1.79,265,2.24,,,,,75,803,Clouds,broken clouds,04n
1680670800,2023-04-05 05:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.41,10000.0,-4.66,-3.22,-1.95,0.51,1022,,,70,2.24,256,2.24,,,,,0,800,Clear,sky is clear,01d
1680674400,2023-04-05 06:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.29,10000.0,-4.54,-3.08,-1.3,1.07,1022,,,70,2.24,299,3.13,,,,,0,800,Clear,sky is clear,01d
1680678000,2023-04-05 07:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.68,10000.0,-4.2,-2.29,0.17,2.58,1023,,,67,2.57,330,,,,,,0,800,Clear,sky is clear,01d
1680681600,2023-04-05 08:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.13,10000.0,-4.04,2.05,1.92,4.4,1023,,,57,1.34,61,2.68,,,,,0,800,Clear,sky is clear,01d
1680685200,2023-04-05 09:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.17,10000.0,-3.38,1.86,3.75,5.67,1022,,,56,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1680688800,2023-04-05 10:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,5.72,10000.0,-3.68,3.7,4.87,6.78,1022,,,49,2.57,340,,,,,,0,800,Clear,sky is clear,01d
1680692400,2023-04-05 11:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.42,10000.0,-3.3,5.71,6.05,9.0,1022,,,45,2.57,50,,,,,,0,800,Clear,sky is clear,01d
1680696000,2023-04-05 12:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.82,10000.0,-2.99,7.38,7.05,10.05,1021,,,42,2.57,60,,,,,,0,800,Clear,sky is clear,01d
1680699600,2023-04-05 13:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.97,10000.0,-2.65,9.11,7.34,11.72,1021,,,40,2.06,110,,,,,,0,800,Clear,sky is clear,01d
1680703200,2023-04-05 14:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,10.19,10000.0,-3.08,8.26,7.9,11.79,1020,,,38,2.06,40,,,,,,0,800,Clear,sky is clear,01d
1680706800,2023-04-05 15:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,10.59,10000.0,-4.08,8.59,8.45,11.57,1019,,,34,2.57,10,,,,,,0,800,Clear,sky is clear,01d
1680710400,2023-04-05 16:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.74,10000.0,-4.08,9.31,8.76,11.01,1019,,,36,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1680714000,2023-04-05 17:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.44,10000.0,-4.32,8.97,8.21,10.05,1019,,,36,1.54,10,,,,,,0,800,Clear,sky is clear,01d
1680717600,2023-04-05 18:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.77,10000.0,-4.41,6.54,4.14,8.17,1020,,,40,2.06,90,,,,,,0,800,Clear,sky is clear,01n
1680721200,2023-04-05 19:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,4.59,10000.0,-3.03,4.59,3.58,5.17,1020,,,56,1.03,130,,,,,,18,801,Clouds,few clouds,02n
1680724800,2023-04-05 20:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,3.6,10000.0,-3.44,3.6,3.03,4.05,1020,,,58,1.03,0,,,,,,40,802,Clouds,scattered clouds,03n
1680728400,2023-04-05 21:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,2.84,10000.0,-3.1,1.43,2.12,3.17,1021,,,63,1.54,140,,,,,,20,801,Clouds,few clouds,02n
1680732000,2023-04-05 22:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,1.96,10000.0,-3.11,-0.24,1.17,3.05,1021,,,67,2.06,100,,,,,,20,801,Clouds,few clouds,02n
1680735600,2023-04-05 23:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.91,10000.0,-3.15,-2.01,0.17,2.05,1021,,,72,2.57,130,,,,,,20,801,Clouds,few clouds,02n
1680739200,2023-04-06 00:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.57,10000.0,-2.64,-1.17,0.17,1.54,1021,,,77,1.54,140,,,,,,20,801,Clouds,few clouds,02n
1680742800,2023-04-06 01:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.54,10000.0,-3.14,0.54,0.17,1.05,1021,,,74,1.03,140,,,,,,0,800,Clear,sky is clear,01n
1680746400,2023-04-06 02:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.38,10000.0,-3.05,-0.38,-0.83,0.91,1021,,,80,1.03,130,,,,,,0,800,Clear,sky is clear,01n
1680750000,2023-04-06 03:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,0.09,10000.0,-3.21,0.09,-0.95,1.23,1020,,,76,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1680753600,2023-04-06 04:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.4,10000.0,-3.07,-0.4,-1.83,0.68,1021,,,80,1.03,20,,,,,,0,800,Clear,sky is clear,01n
1680757200,2023-04-06 05:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,-0.08,10000.0,-2.91,-0.08,-1.95,1.16,1021,,,79,1.03,320,,,,,,0,800,Clear,sky is clear,01d
1680760800,2023-04-06 06:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,1.11,10000.0,-2.65,1.11,-0.95,2.34,1021,,,74,1.03,330,,,,,,0,800,Clear,sky is clear,01d
1680764400,2023-04-06 07:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,2.91,10000.0,-1.78,2.91,2.05,4.12,1021,,,70,0.89,102,2.24,,,,,0,800,Clear,sky is clear,01d
1680768000,2023-04-06 08:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,6.01,10000.0,-1.23,4.32,4.87,7.18,1022,,,59,2.24,102,2.24,,,,,0,800,Clear,sky is clear,01d
1680771600,2023-04-06 09:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,7.82,10000.0,-1.48,6.45,6.92,8.29,1021,,,51,2.24,253,3.13,,,,,0,800,Clear,sky is clear,01d
1680775200,2023-04-06 10:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.55,10000.0,-1.58,8.24,8.45,10.42,1020,,,45,2.57,240,,,,,,0,800,Clear,sky is clear,01d
1680778800,2023-04-06 11:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,10.4,10000.0,-2.01,8.57,9.87,11.22,1020,,,41,4.02,318,5.81,,,,,0,800,Clear,sky is clear,01d
1680782400,2023-04-06 12:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.6,10000.0,-1.65,9.83,10.25,12.09,1020,,,39,4.12,300,,,,,,0,800,Clear,sky is clear,01d
1680786000,2023-04-06 13:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,12.37,10000.0,-1.68,10.63,10.8,13.45,1019,,,37,3.58,225,6.26,,,,,0,800,Clear,sky is clear,01d
1680789600,2023-04-06 14:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,12.98,10000.0,-1.86,11.25,11.54,14.01,1019,,,35,4.47,232,6.26,,,,,0,800,Clear,sky is clear,01d
1680793200,2023-04-06 15:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,12.77,10000.0,-1.36,11.07,11.79,13.45,1019,,,37,4.12,310,,,,,,20,801,Clouds,few clouds,02d
1680796800,2023-04-06 16:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.97,10000.0,-1.67,10.21,10.43,12.73,1019,,,38,4.12,310,,,,,,75,803,Clouds,broken clouds,04d
1680800400,2023-04-06 17:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,11.02,10000.0,-0.94,9.3,9.87,11.23,1019,,,43,3.13,256,4.02,,,,,75,803,Clouds,broken clouds,04d
1680804000,2023-04-06 18:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.64,10000.0,-0.98,8.35,8.58,10.17,1019,,,47,2.57,320,,,,,,100,804,Clouds,overcast clouds,04d
1680807600,2023-04-06 19:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.03,10000.0,-1.22,7.63,8.03,9.17,1019,,,48,2.57,270,,,,,,100,804,Clouds,overcast clouds,04n
1680811200,2023-04-06 20:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,9.54,10000.0,-0.81,8.23,7.47,10.17,1020,,,48,2.57,10,,,,,,100,804,Clouds,overcast clouds,04n
1680814800,2023-04-06 21:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.58,10000.0,0.55,7.99,7.47,9.17,1020,,,57,1.54,110,,,,,,100,520,Rain,light intensity shower rain,09n
1680818400,2023-04-06 22:00:00 +0000 UTC,7200,Zürich,47.376887,8.541694,8.93,10000.0,0.39,7.51,6.92,9.17,1019,,,55,2.57,140,,,,,,100,804,Clouds,overcast clouds,04n
